ID;Bezeichnung;Quelle;Reifegrad;IoT;Cyber Physical System;Cloud Computing;Machine Learning;DLT (Distributed Ledger);Mobile based systems;Anbieter;Technologie;Maturity Index;Strategische Ziele;Branche;Funktion;SCOR1;Unterprozess
448;Gueterwagen mit Telematikmodule bei DB Cargo;https://www.dbcargo.com/rail-deutschland-de/news-und-medien/News/nl1908-wagon-intelligence-4404554?contentId=1695276;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;DB Cargo (https://www.dbcargo.com/rail-de-de);Reaktive Zustandsueberwachung;Sichtbarkeit;Prozessqualitaet;Logistik & Post;Zustandsbestimmung;Enable;Enable1-2:
448;Gueterwagen mit Telematikmodule bei DB Cargo;https://www.dbcargo.com/rail-deutschland-de/news-und-medien/News/nl1908-wagon-intelligence-4404554?contentId=1695276;Nutzung;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;DB Cargo (https://www.dbcargo.com/rail-de-de);Reaktive Zustandsueberwachung;Sichtbarkeit;Sicherheit;Logistik & Post;Zustandsbestimmung;Enable;Enable1-2:
449;Cloud-basierte Loesung fuer Predictive Maintenance bei Thyssenkrupp Elevator;https://www.thyssenkrupp-elevator.com/en/max/;Nutzung;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;*noch nicht eingetragen*;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Kosten;Anlagen- und Maschinenbau;Prognose;Enable;Enable9-11:
449;Cloud-basierte Loesung fuer Predictive Maintenance bei Thyssenkrupp Elevator;https://www.thyssenkrupp-elevator.com/en/max/;Nutzung;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;*noch nicht eingetragen*;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Durchsichtigkeit;Anlagen- und Maschinenbau;Prognose;Enable;Enable9-11:
450;SmartBin von Bossard;https://www.bossard.com/en/smart-factory-logistics/systems/smartbin-intelligent-logistics-system/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;DaaS (Delivery);Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Mehrere Branchen moeglich;Transport;Source;Source1-3:
450;SmartBin von Bossard;https://www.bossard.com/en/smart-factory-logistics/systems/smartbin-intelligent-logistics-system/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;DaaS (Delivery);Prognosefaehigkeit;Umsatz;Mehrere Branchen moeglich;Transport;Source;Source1-3:
451;SmartLabel von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartlabel/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
451;SmartLabel von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartlabel/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Ergonomie;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
452;SmartLock von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartlocker/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Ergonomie;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
452;SmartLock von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartlocker/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
453;SmartCard von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartcard/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
453;SmartCard von Bossard;https://www.bossard.com/de/smart-factory-logistics/systeme/smartcard/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Bossard;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Ergonomie;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
454;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Ortsbestimmungs Sensorik;Sichtbarkeit;Kosten;Logistik & Post;Oertliche (Rueck-) Verfolgung;Plan;Plan3:
454;Flottenmanagement Esys Fleet;https://www.esys.eu/flottenmanagement-und-ortung.html;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Ortsbestimmungs Sensorik;Sichtbarkeit;Kundenbeziehung;Logistik & Post;Oertliche (Rueck-) Verfolgung;Plan;Plan3:
455;Temperaturnachweis fuer Arznei und Lebensmittel;https://www.esys.eu/temperaturnachweis-fuer-arznei-und-lebensmittel.html;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Reaktive Zustandsueberwachung;Transparenz;Produkt- & Dienstleistungseigenschaften;Gesundheitswesen;Zustandsbestimmung;Enable;Enable3:
455;Temperaturnachweis fuer Arznei und Lebensmittel;https://www.esys.eu/temperaturnachweis-fuer-arznei-und-lebensmittel.html;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Reaktive Zustandsueberwachung;Transparenz;Prozessqualitaet;Gesundheitswesen;Zustandsbestimmung;Enable;Enable3:
456;Good Distribution Practice konforme Transportueberwachung;https://www.esys.eu/pharmalogistik.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Passive Zustandsueberwachung;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Pharma;Datenerfassung;Deliver;Deliver12:
456;Good Distribution Practice konforme Transportueberwachung;https://www.esys.eu/pharmalogistik.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Esys (https://www.esys.eu/start.html);Passive Zustandsueberwachung;Sichtbarkeit;Prozessqualitaet;Pharma;Datenerfassung;Deliver;Deliver12:
457;Fuellstandmessung. vom Sensor in die Cloud und zur App;https://www.esys.eu/fuellstandsmessung.html;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Esys (https://www.esys.eu/start.html);Reaktive Zustandsueberwachung;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Mess-/Regeltechnik;Zustandsbestimmung;Plan;Plan3:
457;Fuellstandmessung. vom Sensor in die Cloud und zur App;https://www.esys.eu/fuellstandsmessung.html;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Esys (https://www.esys.eu/start.html);Reaktive Zustandsueberwachung;Sichtbarkeit;Kundenbeziehung;Mess-/Regeltechnik;Zustandsbestimmung;Plan;Plan3:
458;Miele WiFiConn@ct;https://www.miele.ch/de/c/1563.htm?info=200107190-ZPV;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Miele;PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Umsatz;Elektronik/Elektro;Datenspeicherung und -bereitstellung;Source;Source1-3:
458;Miele WiFiConn@ct;https://www.miele.ch/de/c/1563.htm?info=200107190-ZPV;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Miele;PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Kundenbeziehung;Elektronik/Elektro;Datenspeicherung und -bereitstellung;Source;Source1-3:
460;Zustandsbasierte Wartung - Cassantec AG;https://www.startup.ch/index.cfm?page=129367&profil_id=6212;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;ABB AG (https://new.abb.com/products/robotics/de/service/connected-services);Proaktive Zustandsueberwachung;Prognosefaehigkeit;Kosten;Anlagen- und Maschinenbau;Prognose;Make;Make4:
461;Cloud-based shopfloor and energy management solution - Factor-E Analytics GmbH;https://www.f6s.com/factor-e;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Factor-E Analytics GmbH;PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Kosten;Anlagen- und Maschinenbau;Analyse;Enable;Enable3:
461;Cloud-based shopfloor and energy management solution - Factor-E Analytics GmbH;https://www.f6s.com/factor-e;Etabliert;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Factor-E Analytics GmbH;PaaS & SaaS (Platform & Software);Prognosefaehigkeit;Prozessqualitaet;Anlagen- und Maschinenbau;Analyse;Enable;Enable3:
462;Echtzeit-Funkkommunikationssystemen - Reliable Realtime Radio Communications GmbH;https://echoring.com/de/downloads/;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Reliable Realtime Radio Communications GmbH (https://echoring.com/unternehmen/ueber-uns/);Kommunikationsnetzwerke;Konnektivitaet;Kosten;Mehrere Branchen moeglich;Kommunikation;Enable;Enable4-7:
462;Echtzeit-Funkkommunikationssystemen - Reliable Realtime Radio Communications GmbH;https://echoring.com/de/downloads/;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Reliable Realtime Radio Communications GmbH (https://echoring.com/unternehmen/ueber-uns/);Kommunikationsnetzwerke;Konnektivitaet;Sicherheit;Mehrere Branchen moeglich;Kommunikation;Enable;Enable4-7:
463;Intelligent Power Management for drones - Skysense;https://www.skysense.co/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Skysense (https://www.skysense.co/);PaaS & SaaS (Platform & Software);Adaptierbarkeit;Produkt- & Dienstleistungseigenschaften;Logistik & Post;Planung;Enable;Enable1-2:
463;Intelligent Power Management for drones - Skysense;https://www.skysense.co/;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Skysense (https://www.skysense.co/);PaaS & SaaS (Platform & Software);Adaptierbarkeit;Nachhaltigkeit;Logistik & Post;Planung;Enable;Enable1-2:
464;Zusatandsueberwachung. Monioring as a service - KoolZone Tracking Systems GmbH;https://www.koolzone.com/;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;KoolZone Tracking Systems GmbH;Reaktive Zustandsueberwachung;Sichtbarkeit;Prozessqualitaet;Pharma;Zustandsbestimmung;Enable;Enable3:
464;Zusatandsueberwachung. Monioring as a service - KoolZone Tracking Systems GmbH;https://www.koolzone.com/;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;KoolZone Tracking Systems GmbH;Reaktive Zustandsueberwachung;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Pharma;Zustandsbestimmung;Enable;Enable3:
465;Echtzeit Energiemetering und -monitoringloesung - SmartB Energy Management GmbH;https://www.smartb.de/;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;SmartB Energy Management GmbH;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Kosten;Immobilien. Facility Mg;Zustandsbestimmung;Enable;Enable3:
465;Echtzeit Energiemetering und -monitoringloesung - SmartB Energy Management GmbH;https://www.smartb.de/;Etabliert;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;SmartB Energy Management GmbH;Reaktive Zustandsueberwachung;Prognosefaehigkeit;Nachhaltigkeit;Immobilien. Facility Mg;Zustandsbestimmung;Enable;Enable3:
466;Monitor & Control your fleet - CoModule;https://www.comodule.com/solutions-1/fleet-management;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;CoModule;Passive Zustandsueberwachung;Sichtbarkeit;Kosten;Automobil & -zulieferer;Datenerfassung;Enable;Enable3:
466;Monitor & Control your fleet - CoModule;https://www.comodule.com/solutions-1/fleet-management;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;WAHR;CoModule;Passive Zustandsueberwachung;Sichtbarkeit;Kundenbeziehung;Automobil & -zulieferer;Datenerfassung;Enable;Enable3:
467;Fahrbuchsoftware - Vimcar;https://vimcar.de/flottenmanagement/fahrtenbuch;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;Vimcar (https://vimcar.de/);Smart Mobile Applications;Prognosefaehigkeit;Ordnung & Sauberkeit;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
467;Fahrbuchsoftware - Vimcar;https://vimcar.de/flottenmanagement/fahrtenbuch;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;Vimcar (https://vimcar.de/);Smart Mobile Applications;Prognosefaehigkeit;Ergonomie;Automobil & -zulieferer;Datenspeicherung und -bereitstellung;Enable;Enable3:
468;Zusatandsmonitoring - IceGateway;https://www.ice-gateway.com/solutions/iot/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;IceGateway (https://www.ice-gateway.com/de/loesungen/iot/);Smarte Sensoren;Prognosefaehigkeit;Prozessqualitaet;Umwelttechnik/Cleantech;Datenerfassung;Enable;Enable1-2:
468;Zusatandsmonitoring - IceGateway;https://www.ice-gateway.com/solutions/iot/;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;IceGateway (https://www.ice-gateway.com/de/loesungen/iot/);Smarte Sensoren;Prognosefaehigkeit;Nachhaltigkeit;Umwelttechnik/Cleantech;Datenerfassung;Enable;Enable1-2:
469;Automatisierte Nachbestellung - LeanOrder;https://www.intellion.com/leanorder/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Intellion (https://www.intellion.com/leanorder/);DaaS (Delivery);Adaptierbarkeit;Kosten;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
469;Automatisierte Nachbestellung - LeanOrder;https://www.intellion.com/leanorder/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Intellion (https://www.intellion.com/leanorder/);DaaS (Delivery);Adaptierbarkeit;Ordnung & Sauberkeit;Mehrere Branchen moeglich;Zustandsbestimmung;Source;Source1-3:
470;Smart Containers - MSC und Traxens;https://www.msc.com/site-template/our-services/technology/smart-containers?agencyPath=che;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;MSC;Ortsbestimmungs Sensorik;Sichtbarkeit;Sicherheit;Logistik & Post;Oertliche (Rueck-) Verfolgung;Deliver;Deliver12:
470;Smart Containers - MSC und Traxens;https://www.msc.com/site-template/our-services/technology/smart-containers?agencyPath=che;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;MSC;Ortsbestimmungs Sensorik;Sichtbarkeit;Kundenbeziehung;Logistik & Post;Oertliche (Rueck-) Verfolgung;Deliver;Deliver12:
471;SmartSensor - DHL;https://www.logistics.dhl/ch-de/home/alle-produkte-und-losungen/logistiklosungen-besondere-expertise/dhl-smartsensor.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;DHL;Smarte Sensoren;Sichtbarkeit;Sicherheit;Logistik & Post;Datenerfassung;Deliver;Deliver8-11:
471;SmartSensor - DHL;https://www.logistics.dhl/ch-de/home/alle-produkte-und-losungen/logistiklosungen-besondere-expertise/dhl-smartsensor.html;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;DHL;Smarte Sensoren;Sichtbarkeit;Prozessqualitaet;Logistik & Post;Datenerfassung;Deliver;Deliver8-11:
472;Zustandsmonitoring & Blockchain - modum;https://modum.io/application-areas;Etabliert;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Reaktive Zustandsueberwachung;Transparenz;Sicherheit;Pharma;Zustandsbestimmung;Deliver;Deliver8-11:
472;Zustandsmonitoring & Blockchain - modum;https://modum.io/application-areas;Etabliert;WAHR;WAHR;FALSCH;FALSCH;WAHR;FALSCH;Modum (https://modum.io/);Reaktive Zustandsueberwachung;Transparenz;Prozessqualitaet;Pharma;Zustandsbestimmung;Deliver;Deliver8-11:
473;AMRA Box - Bosch;https://www.bosch.com/de/stories/smarte-schienenkolosse/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bosch (https://www.bosch.de/);Reaktive Zustandsueberwachung;Sichtbarkeit;Kosten;Logistik & Post;Zustandsbestimmung;Deliver;Deliver8-11:
473;AMRA Box - Bosch;https://www.bosch.com/de/stories/smarte-schienenkolosse/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Bosch (https://www.bosch.de/);Reaktive Zustandsueberwachung;Sichtbarkeit;Produkt- & Dienstleistungseigenschaften;Logistik & Post;Zustandsbestimmung;Deliver;Deliver8-11:
474;Remote diagnostics - ABB;https://search-ext.abb.com/library/Download.aspx?DocumentID=3BDD016544DE&LanguageCode=de&DocumentPartId=&Action=Launch;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;ABB AG (https://new.abb.com/products/robotics/de/service/connected-services);Proaktive Zustandsueberwachung;Prognosefaehigkeit;Sicherheit;Anlagen- und Maschinenbau;Prognose;Enable;Enable3:
474;Remote diagnostics - ABB;https://search-ext.abb.com/library/Download.aspx?DocumentID=3BDD016544DE&LanguageCode=de&DocumentPartId=&Action=Launch;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;ABB AG (https://new.abb.com/products/robotics/de/service/connected-services);Proaktive Zustandsueberwachung;Prognosefaehigkeit;Kundenbeziehung;Anlagen- und Maschinenbau;Prognose;Enable;Enable3:
475;Location (indoor) & Condition moitoring - kontakt.io;https://kontakt.io/industrial-solution/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Kontakt (https://kontakt.io/);Passive Zustandsueberwachung;Transparenz;Kosten;Mehrere Branchen moeglich;Datenerfassung;Enable;Enable3:
475;Location (indoor) & Condition moitoring - kontakt.io;https://kontakt.io/industrial-solution/;Etabliert;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH;Kontakt (https://kontakt.io/);Passive Zustandsueberwachung;Transparenz;Sicherheit;Mehrere Branchen moeglich;Datenerfassung;Enable;Enable3:
481;Einsatz autonomer Lieferroboter der Post;https://www.post.ch/de/ueber-uns/innovation/innovationen-in-entwicklung/warentransport-mit-autonomen-fahrzeugen-und-lieferrobotern;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Post (https://www.post.ch/de);Autonome Fahrzeuge;Adaptierbarkeit;Nachhaltigkeit;Gesundheitswesen;Transport;Make;Make6-8:
481;Einsatz autonomer Lieferroboter der Post;https://www.post.ch/de/ueber-uns/innovation/innovationen-in-entwicklung/warentransport-mit-autonomen-fahrzeugen-und-lieferrobotern;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Post (https://www.post.ch/de);Autonome Fahrzeuge;Adaptierbarkeit;Kosten;Gesundheitswesen;Transport;Make;Make6-8:
483;Aufzeichnung und Bereitstellung aller Produktionsdaten bei Nestlé Waters;https://www.infinityqs.com/resources/case-studies/nestle-waters;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;InfinityQS;DCaaS (Datacenter);Sichtbarkeit;Unternehmenskommunikation;Nahrung & Getraenke;Datenspeicherung und -bereitstellung;Enable;Enable3:
483;Aufzeichnung und Bereitstellung aller Produktionsdaten bei Nestlé Waters;https://www.infinityqs.com/resources/case-studies/nestle-waters;Nutzung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;WAHR;InfinityQS;DCaaS (Datacenter);Sichtbarkeit;Prozessqualitaet;Nahrung & Getraenke;Datenspeicherung und -bereitstellung;Enable;Enable3:
482;Predictive maintenance activities in der Fertigung bei Toshiba Machine Co.. Ltd.;http://usecase.jmfrri.jp/#/en;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Toshiba Machine Co.. Ltd.;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Kosten;Anlagen- und Maschinenbau;Prognose;Plan;Plan1-2:
482;Predictive maintenance activities in der Fertigung bei Toshiba Machine Co.. Ltd.;http://usecase.jmfrri.jp/#/en;Pilotanwendung;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Toshiba Machine Co.. Ltd.;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Sicherheit;Anlagen- und Maschinenbau;Prognose;Plan;Plan1-2:
484;RFID Technologie in der  Supply Chain der Gesundheitsbranche;https://www.bestsupplychainpractices.com/2018/05/bjc-healthcare-2/;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Auto-ID;Sichtbarkeit;Sicherheit;Gesundheitswesen;Verifizierung;Source;Source4-6:
484;RFID Technologie in der  Supply Chain der Gesundheitsbranche;https://www.bestsupplychainpractices.com/2018/05/bjc-healthcare-2/;Pilotanwendung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;Eigenentwicklung;Auto-ID;Sichtbarkeit;Prozessqualitaet;Gesundheitswesen;Verifizierung;Source;Source4-6:
485;Einsatz von RFID beim Modekonzern Gerry Weber;https://www.gs1network.ch/schwerpunkt/2011/textil-und-bekleidung-4-2011/item/527-rfid-steuert-bei-gerry-weber-die-supply-chain.html;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FABU Technology Co.. Ltd. (http://fabu.ai/en/about.aspx);Auto-ID;Sichtbarkeit;Sicherheit;Textil. Fashion;Verifizierung;Source;Source4-6:
485;Einsatz von RFID beim Modekonzern Gerry Weber;https://www.gs1network.ch/schwerpunkt/2011/textil-und-bekleidung-4-2011/item/527-rfid-steuert-bei-gerry-weber-die-supply-chain.html;Nutzung;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FABU Technology Co.. Ltd. (http://fabu.ai/en/about.aspx);Auto-ID;Sichtbarkeit;Kosten;Textil. Fashion;Verifizierung;Source;Source4-6:
486;IoT Betriebssystem von Siemens zur Smart Factory;https://new.siemens.com/global/en/products/financing/siemens-financial-insight-center/smart-financing-solutions.html;Pilotanwendung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Siemens (https://new.siemens.com/global/de/produkte/software/mindsphere.html);Vernetzung von Systemen;Transparenz;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Herstellung;Make;Make4:
486;IoT Betriebssystem von Siemens zur Smart Factory;https://new.siemens.com/global/en/products/financing/siemens-financial-insight-center/smart-financing-solutions.html;Pilotanwendung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;FALSCH;Siemens (https://new.siemens.com/global/de/produkte/software/mindsphere.html);Vernetzung von Systemen;Transparenz;Unternehmenskommunikation;Anlagen- und Maschinenbau;Herstellung;Make;Make4:
489;Echtzeit-Frachtverfolgungsdienste mit Hilfe sensorbeladener IoT-basierter Ortungsgeraete;https://www.automotivelogistics.media/20776.article;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Arviem (https://arviem.com/de/);Ortsbestimmungs Sensorik;Sichtbarkeit;Prozessqualitaet;Automobil & -zulieferer;Oertliche (Rueck-) Verfolgung;Deliver;Deliver12:
489;Echtzeit-Frachtverfolgungsdienste mit Hilfe sensorbeladener IoT-basierter Ortungsgeraete;https://www.automotivelogistics.media/20776.article;Etabliert;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;Arviem (https://arviem.com/de/);Ortsbestimmungs Sensorik;Sichtbarkeit;Sicherheit;Automobil & -zulieferer;Oertliche (Rueck-) Verfolgung;Deliver;Deliver12:
490;Predictive Maintenance durch Ueberwachung eines Vakuumpumpenmotors bei Mitsubishi;http://usecase.jmfrri.jp/#/en;Pilotanwendung;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Prozessqualitaet;Elektronik/Elektro;Prognose;Enable;Enable1-2:
490;Predictive Maintenance durch Ueberwachung eines Vakuumpumpenmotors bei Mitsubishi;http://usecase.jmfrri.jp/#/en;Pilotanwendung;FALSCH;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Proaktive Zustandsueberwachung;Prognosefaehigkeit;Kosten;Elektronik/Elektro;Prognose;Enable;Enable1-2:
491;Zustandsueberwachung der Produktionsanlagen bei Tata Steel;https://www.automation.com/en-US/Articles/2019/auvesys-versiondog-helps-maintenance-department-hat;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Auvesy (https://auvesy.com/de/=;Passive Zustandsueberwachung;Transparenz;Kosten;Halbzeuge;Datenerfassung;Make;Make4:
491;Zustandsueberwachung der Produktionsanlagen bei Tata Steel;https://www.automation.com/en-US/Articles/2019/auvesys-versiondog-helps-maintenance-department-hat;Nutzung;WAHR;WAHR;FALSCH;WAHR;FALSCH;FALSCH;Auvesy (https://auvesy.com/de/=;Passive Zustandsueberwachung;Transparenz;Prozessqualitaet;Halbzeuge;Datenerfassung;Make;Make4:
492;Big Data zur Optimierung neuer Triebwerke bei Rolls-Royce;https://www.scnsoft.com/blog/big-data-in-manufacturing-use-cases;Nutzung;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Nachhaltigkeit;Anlagen- und Maschinenbau;Prognose;Make;Make1-2:
492;Big Data zur Optimierung neuer Triebwerke bei Rolls-Royce;https://www.scnsoft.com/blog/big-data-in-manufacturing-use-cases;Nutzung;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung;Kuenstliche Intelligenz;Prognosefaehigkeit;Produkt- & Dienstleistungseigenschaften;Anlagen- und Maschinenbau;Prognose;Make;Make1-2:
494;Intelligente Datenverwaltung verbessert die Fertigungseffizienz von Gambro Dialysatoren;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/302-gambro/beitrag-gambo.html;Nutzung;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung mit BAeR Automation GmbH und der GADV GmbH;Kuenstliche Intelligenz;Prognosefaehigkeit;Prozessqualitaet;Medizinaltechnik;Analyse;Plan;Plan3:
494;Intelligente Datenverwaltung verbessert die Fertigungseffizienz von Gambro Dialysatoren;https://www.plattform-i40.de/PI40/Redaktion/EN/Use-Cases/302-gambro/beitrag-gambo.html;Nutzung;WAHR;FALSCH;FALSCH;WAHR;FALSCH;FALSCH;Eigenentwicklung mit BAeR Automation GmbH und der GADV GmbH;Kuenstliche Intelligenz;Prognosefaehigkeit;Nachhaltigkeit;Medizinaltechnik;Analyse;Plan;Plan3:
493;Steyr-Werner implementiert Web-Anwendung zur papierlosen Fertigung 4.0;https://factorynet.at/a/warum-steyr-werner-auf-papierlose-fertigung-setzt;Pilotanwendung;WAHR;FALSCH;WAHR;FALSCH;FALSCH;WAHR;Eigenentwicklung;PaaS & SaaS (Platform & Software);Computerisierung;Nachhaltigkeit;Kunststoffverarbeitung;Datenspeicherung und -bereitstellung;Enable;Enable3:
